customer_id,company_name,industry,city,state,country,contract_tier,contract_start_date
C00594,Industrias Pacífico SAPI,Construcción,Veracruz,VER,MX,Estándar,2023-06-09
C00595,Almacenes Fénix SA de CV,Alimentos,Veracruz,VER,MX,Estándar,2025-09-24
C00596,Industrias Express SAPI,Alimentos,Mérida,YUC,MX,Básico,2023-06-07
C00597,Logística Oriente SA de CV,Electrónica,Querétaro,QRO,MX,Estándar,2024-04-16
C00598,Comercializadora Pacífico SA de CV,Farmacéutica,Tampico,TAM,MX,Básico,2024-03-07
C00599,Comercializadora Global SA de CV,Alimentos,Culiacán,SIN,MX,Básico,2023-11-26
C00600,Logística Fénix SA de CV,E-commerce,Toluca,MEX,MX,Premium,2024-01-04
C00601,Almacenes Centro SAPI,Farmacéutica,Tijuana,BCN,MX,Premium,2025-07-08
C00602,Industrias Integral SRL,Electrónica,Puebla,PUE,MX,Estándar,2024-01-08
C00603,Logística Pacífico SAPI,Manufactura,Monterrey,NL,MX,Básico,2024-04-15
C00604,Logística Integral SA de CV,Alimentos,Villahermosa,TAB,MX,Estándar,2025-10-29
C00605,Transportes Del Norte SAS,Alimentos,Guadalajara,JAL,MX,Premium,2025-12-24
C00606,Logística Global SAS,Automotriz,Morelia,MICH,MX,Premium,2023-01-03
C00607,Distribuidora Centro SAS,Automotriz,Villahermosa,TAB,MX,Estándar,2025-05-28
C00608,Logística Integral SRL,Electrónica,Culiacán,SIN,MX,Estándar,2023-07-20
C00609,Logística Sigma SAPI,Retail,Monterrey,NL,MX,Estándar,2024-08-03
C00610,Transportes Global SA de CV,Construcción,CDMX,CDMX,MX,Estándar,2025-12-06
C00611,Servicios Del Norte SAPI,Construcción,Aguascalientes,AGS,MX,Estándar,2025-04-17
C00612,Logística Fénix SRL,E-commerce,Toluca,MEX,MX,Premium,2024-06-19
C00613,Logística Global SAS,Alimentos,Chihuahua,CHH,MX,Estándar,2024-02-22
C00614,Industrias Sigma SRL,Construcción,Morelia,MICH,MX,Estándar,2025-09-17
C00615,Almacenes Integral SA de CV,Farmacéutica,Querétaro,QRO,MX,Estándar,2024-04-15
C00616,Grupo Integral SAS,Retail,Aguascalientes,AGS,MX,Premium,2026-02-01
C00617,Logística Del Norte SA de CV,E-commerce,Puebla,PUE,MX,Básico,2025-08-23
C00618,Logística Pacífico SRL,Retail,Monterrey,NL,MX,Premium,2023-03-19
C00619,Almacenes Azteca SAPI,E-commerce,León,GTO,MX,Básico,2025-10-09
C00620,Distribuidora Fénix SAPI,Retail,Villahermosa,TAB,MX,Estándar,2025-11-22
C00621,Transportes Sigma SAS,Automotriz,CDMX,CDMX,MX,Estándar,2023-11-19
C00622,Grupo Del Norte SA de CV,E-commerce,Chihuahua,CHH,MX,Estándar,2024-02-15
C00623,Servicios Sigma SAPI,Farmacéutica,Morelia,MICH,MX,Estándar,2024-12-13
C00624,Industrias Integral SAS,Manufactura,Chihuahua,CHH,MX,Estándar,2023-01-10
C00625,Servicios Del Norte SRL,E-commerce,Villahermosa,TAB,MX,Estándar,2024-08-25
C00626,Distribuidora Oriente SAS,Electrónica,Chihuahua,CHH,MX,Premium,2025-09-17
C00627,Transportes Sigma SA de CV,Construcción,CDMX,CDMX,MX,Estándar,2025-09-14
C00628,Servicios Pacífico SRL,Retail,Mérida,YUC,MX,Estándar,2024-04-15
C00629,Industrias Del Norte SAS,Automotriz,Toluca,MEX,MX,Básico,2024-05-23
C00630,Servicios Oriente SAPI,E-commerce,León,GTO,MX,Básico,2025-09-02
C00631,Distribuidora Express SAPI,E-commerce,Tijuana,BCN,MX,Básico,2025-10-18
C00632,Servicios Integral SA de CV,Manufactura,Tijuana,BCN,MX,Premium,2024-05-26
C00633,Grupo Centro SRL,Automotriz,Tampico,TAM,MX,Estándar,2023-01-14
C00634,Almacenes Integral SRL,Construcción,Culiacán,SIN,MX,Básico,2024-07-16
C00635,Grupo Global SAS,Electrónica,Culiacán,SIN,MX,Premium,2023-09-20
C00636,Servicios Pacífico SAPI,Electrónica,Guadalajara,JAL,MX,Premium,2025-10-26
C00637,Servicios Azteca SA de CV,Farmacéutica,Villahermosa,TAB,MX,Estándar,2025-07-31
C00638,Servicios Fénix SRL,Alimentos,Querétaro,QRO,MX,Estándar,2024-10-28
C00639,Almacenes Fénix SRL,Automotriz,Mérida,YUC,MX,Básico,2024-07-05
C00640,Logística Oriente SRL,Construcción,Hermosillo,SON,MX,Básico,2024-03-07
C00641,Distribuidora Del Norte SRL,Farmacéutica,León,GTO,MX,Estándar,2023-09-26
C00642,Comercializadora Integral SAS,Retail,Chihuahua,CHH,MX,Básico,2024-02-06
C00643,Servicios Centro SRL,E-commerce,Tampico,TAM,MX,Estándar,2023-10-03
C00644,Logística Del Norte SAPI,Retail,Culiacán,SIN,MX,Básico,2023-04-08
C00645,Transportes Centro SRL,E-commerce,Toluca,MEX,MX,Estándar,2025-09-02
C00646,Servicios Azteca SAS,Manufactura,Morelia,MICH,MX,Estándar,2024-06-11
C00647,Comercializadora Sigma SRL,Automotriz,Tijuana,BCN,MX,Estándar,2026-01-07
C00648,Transportes Pacífico SRL,Electrónica,Tampico,TAM,MX,Estándar,2025-07-04
C00649,Servicios Pacífico SAS,Manufactura,Puebla,PUE,MX,Básico,2023-12-10
C00650,Servicios Oriente SRL,E-commerce,Aguascalientes,AGS,MX,Estándar,2024-04-12
C00651,Almacenes Oriente SAS,Construcción,Chihuahua,CHH,MX,Básico,2024-07-09
C00652,Distribuidora Sigma SA de CV,Farmacéutica,CDMX,CDMX,MX,Básico,2023-09-14
C00653,Transportes Centro SA de CV,Retail,Querétaro,QRO,MX,Estándar,2023-07-15
C00654,Transportes Sigma SAPI,Manufactura,Villahermosa,TAB,MX,Estándar,2023-06-20
C00655,Distribuidora Express SRL,Electrónica,Chihuahua,CHH,MX,Estándar,2024-09-25
C00656,Comercializadora Azteca SA de CV,Automotriz,Puebla,PUE,MX,Premium,2025-12-14
C00657,Almacenes Global SRL,Electrónica,Aguascalientes,AGS,MX,Básico,2025-09-02
C00658,Almacenes Fénix SAS,E-commerce,Morelia,MICH,MX,Premium,2023-12-29
C00659,Distribuidora Del Norte SAS,E-commerce,Tampico,TAM,MX,Estándar,2026-01-10
C00660,Industrias Azteca SA de CV,Alimentos,Toluca,MEX,MX,Básico,2023-11-15
C00661,Grupo Centro SAS,E-commerce,Tampico,TAM,MX,Básico,2025-12-31
C00662,Distribuidora Azteca SRL,Farmacéutica,Hermosillo,SON,MX,Estándar,2024-08-22
C00663,Logística Express SAPI,Construcción,Morelia,MICH,MX,Premium,2025-06-14
C00664,Transportes Pacífico SAPI,E-commerce,Mérida,YUC,MX,Básico,2024-06-22
C00665,Logística Express SA de CV,Alimentos,Morelia,MICH,MX,Básico,2024-07-04
C00666,Almacenes Sigma SAS,Farmacéutica,Querétaro,QRO,MX,Básico,2025-07-21
C00667,Grupo Integral SA de CV,E-commerce,Puebla,PUE,MX,Básico,2023-04-12
C00668,Distribuidora Del Norte SAPI,Retail,Cancún,ROO,MX,Estándar,2023-01-17
C00669,Industrias Centro SRL,Electrónica,Aguascalientes,AGS,MX,Estándar,2025-05-10
C00670,Transportes Integral SA de CV,E-commerce,Guadalajara,JAL,MX,Estándar,2024-11-07
C00671,Almacenes Integral SAPI,E-commerce,Monterrey,NL,MX,Premium,2026-01-17
C00672,Distribuidora Pacífico SAS,Farmacéutica,CDMX,CDMX,MX,Estándar,2023-09-07
C00673,Almacenes Del Norte SAPI,Electrónica,Guadalajara,JAL,MX,Estándar,2024-02-12
C00674,Comercializadora Azteca SA de CV,E-commerce,San Luis Potosí,SLP,MX,Estándar,2024-10-23
C00675,Servicios Azteca SAPI,Manufactura,San Luis Potosí,SLP,MX,Básico,2024-02-11
C00676,Grupo Integral SRL,Manufactura,Hermosillo,SON,MX,Estándar,2024-10-26
C00677,Grupo Fénix SAS,Alimentos,Mérida,YUC,MX,Estándar,2023-01-19
C00678,Comercializadora Centro SA de CV,Automotriz,Monterrey,NL,MX,Premium,2024-05-24
C00679,Servicios Integral SA de CV,Alimentos,Guadalajara,JAL,MX,Estándar,2023-05-03
C00680,Almacenes Express SA de CV,Construcción,Aguascalientes,AGS,MX,Estándar,2024-12-12
C00681,Grupo Centro SAS,E-commerce,Puebla,PUE,MX,Estándar,2024-05-28
C00682,Comercializadora Global SRL,Automotriz,Tampico,TAM,MX,Estándar,2024-01-24
C00683,Transportes Global SAPI,Electrónica,Toluca,MEX,MX,Básico,2023-11-25
C00684,Servicios Centro SA de CV,Construcción,Toluca,MEX,MX,Estándar,2026-01-14
C00685,Distribuidora Oriente SA de CV,Construcción,CDMX,CDMX,MX,Básico,2025-01-15
C00686,Industrias Oriente SAS,Automotriz,Tampico,TAM,MX,Básico,2023-11-12
C00687,Grupo Integral SAPI,Retail,Villahermosa,TAB,MX,Básico,2023-05-17
C00688,Transportes Azteca SAS,Electrónica,Tampico,TAM,MX,Estándar,2024-01-28
C00689,Grupo Oriente SAPI,Manufactura,Culiacán,SIN,MX,Básico,2024-06-08
C00690,Transportes Centro SA de CV,Automotriz,Tijuana,BCN,MX,Estándar,2025-10-03
C00691,Grupo Fénix SRL,Retail,Hermosillo,SON,MX,Estándar,2025-01-25
C00692,Distribuidora Global SA de CV,Manufactura,San Luis Potosí,SLP,MX,Estándar,2023-06-09
C00693,Distribuidora Express SAPI,Alimentos,Morelia,MICH,MX,Estándar,2025-02-28
C00694,Transportes Fénix SRL,Electrónica,Morelia,MICH,MX,Estándar,2025-04-30
C00695,Comercializadora Integral SAS,Automotriz,Hermosillo,SON,MX,Estándar,2023-08-02
C00696,Servicios Oriente SRL,Automotriz,Morelia,MICH,MX,Estándar,2025-06-26
C00697,Distribuidora Fénix SAPI,Construcción,Hermosillo,SON,MX,Estándar,2024-10-24
C00698,Almacenes Centro SAS,Retail,Toluca,MEX,MX,Estándar,2025-01-07
C00699,Comercializadora Sigma SA de CV,E-commerce,San Luis Potosí,SLP,MX,Premium,2023-02-03
C00700,Grupo Sigma SAPI,Manufactura,Tijuana,BCN,MX,Básico,2024-10-06
C00701,Comercializadora Sigma SRL,Farmacéutica,Veracruz,VER,MX,Básico,2023-11-16
C00702,Logística Fénix SAPI,Manufactura,San Luis Potosí,SLP,MX,Estándar,2023-07-08
C00703,Almacenes Fénix SA de CV,E-commerce,Tampico,TAM,MX,Básico,2023-12-21
C00704,Transportes Azteca SRL,Automotriz,Culiacán,SIN,MX,Premium,2025-02-20
C00705,Transportes Express SA de CV,Construcción,Hermosillo,SON,MX,Básico,2025-05-03
C00706,Servicios Global SAPI,Automotriz,Villahermosa,TAB,MX,Estándar,2023-03-26
C00707,Grupo Pacífico SAS,Manufactura,Mérida,YUC,MX,Básico,2023-11-10
C00708,Comercializadora Integral SRL,Manufactura,San Luis Potosí,SLP,MX,Estándar,2025-03-18
C00709,Logística Sigma SA de CV,Construcción,Guadalajara,JAL,MX,Estándar,2026-01-27
C00710,Almacenes Global SAPI,Electrónica,Puebla,PUE,MX,Estándar,2023-10-04
C00711,Distribuidora Express SA de CV,E-commerce,Culiacán,SIN,MX,Estándar,2024-02-06
C00712,Transportes Pacífico SAS,Automotriz,Aguascalientes,AGS,MX,Básico,2023-07-03
C00713,Grupo Sigma SAPI,Automotriz,Aguascalientes,AGS,MX,Estándar,2024-12-06
C00714,Almacenes Azteca SAPI,Farmacéutica,Cancún,ROO,MX,Estándar,2023-10-26
C00715,Transportes Azteca SAPI,Alimentos,Puebla,PUE,MX,Premium,2023-06-25
C00716,Servicios Del Norte SRL,Electrónica,San Luis Potosí,SLP,MX,Estándar,2023-01-29
C00717,Distribuidora Express SRL,Electrónica,Aguascalientes,AGS,MX,Estándar,2024-03-04
C00718,Logística Fénix SA de CV,E-commerce,Puebla,PUE,MX,Básico,2023-02-07
C00719,Industrias Azteca SAS,Retail,San Luis Potosí,SLP,MX,Básico,2024-02-16
C00720,Transportes Azteca SRL,Construcción,Toluca,MEX,MX,Básico,2025-01-07
C00721,Transportes Oriente SAS,Manufactura,Chihuahua,CHH,MX,Básico,2025-11-07
C00722,Grupo Azteca SAPI,E-commerce,Villahermosa,TAB,MX,Básico,2025-07-26
C00723,Grupo Oriente SRL,Automotriz,Chihuahua,CHH,MX,Estándar,2023-11-18
C00724,Industrias Azteca SRL,Construcción,Mérida,YUC,MX,Premium,2025-10-23
C00725,Distribuidora Integral SRL,Construcción,CDMX,CDMX,MX,Estándar,2024-07-27
C00726,Distribuidora Pacífico SAPI,Alimentos,Monterrey,NL,MX,Estándar,2025-02-21
C00727,Almacenes Global SAPI,Farmacéutica,San Luis Potosí,SLP,MX,Estándar,2024-11-05
C00728,Distribuidora Integral SRL,Alimentos,Culiacán,SIN,MX,Estándar,2026-01-13
C00729,Servicios Del Norte SA de CV,Alimentos,Puebla,PUE,MX,Básico,2023-11-20
C00730,Servicios Pacífico SAS,E-commerce,Puebla,PUE,MX,Estándar,2023-03-02
C00731,Distribuidora Del Norte SAPI,Alimentos,Toluca,MEX,MX,Básico,2023-11-08
C00732,Distribuidora Express SA de CV,Automotriz,Toluca,MEX,MX,Básico,2024-04-17
C00733,Almacenes Oriente SAPI,Construcción,Tampico,TAM,MX,Estándar,2023-10-02
C00734,Distribuidora Express SA de CV,Construcción,Puebla,PUE,MX,Estándar,2023-12-02
C00735,Logística Express SAPI,Farmacéutica,CDMX,CDMX,MX,Básico,2024-07-06
C00736,Servicios Centro SAPI,Construcción,Cancún,ROO,MX,Estándar,2025-09-30
C00737,Servicios Pacífico SA de CV,Manufactura,Guadalajara,JAL,MX,Estándar,2025-02-18
C00738,Logística Azteca SAS,Retail,Guadalajara,JAL,MX,Básico,2024-05-18
C00739,Industrias Sigma SAS,Alimentos,Cancún,ROO,MX,Estándar,2025-03-26
C00740,Comercializadora Centro SAS,Manufactura,Guadalajara,JAL,MX,Estándar,2025-11-24
C00741,Comercializadora Pacífico SAS,Automotriz,Querétaro,QRO,MX,Estándar,2024-01-04
C00742,Distribuidora Centro SA de CV,E-commerce,León,GTO,MX,Básico,2025-07-18
C00743,Transportes Del Norte SAS,Automotriz,León,GTO,MX,Básico,2023-09-11
C00744,Comercializadora Pacífico SAS,Retail,Chihuahua,CHH,MX,Estándar,2025-11-13
C00745,Comercializadora Integral SAPI,Retail,Aguascalientes,AGS,MX,Estándar,2023-11-04
C00746,Industrias Integral SA de CV,Alimentos,San Luis Potosí,SLP,MX,Premium,2025-07-02
C00747,Grupo Centro SAS,Electrónica,CDMX,CDMX,MX,Estándar,2024-06-02
C00748,Distribuidora Express SAS,Electrónica,CDMX,CDMX,MX,Estándar,2025-10-07
C00749,Distribuidora Global SRL,Farmacéutica,Monterrey,NL,MX,Básico,2023-01-14
C00750,Servicios Azteca SAPI,Retail,Puebla,PUE,MX,Estándar,2023-04-23
C00751,Transportes Azteca SA de CV,Construcción,San Luis Potosí,SLP,MX,Premium,2024-11-09
C00752,Comercializadora Centro SRL,Retail,León,GTO,MX,Básico,2024-08-05
C00753,Servicios Pacífico SA de CV,Construcción,San Luis Potosí,SLP,MX,Premium,2024-10-23
C00754,Almacenes Integral SA de CV,E-commerce,Monterrey,NL,MX,Básico,2024-08-22
C00755,Distribuidora Express SA de CV,Manufactura,Hermosillo,SON,MX,Estándar,2025-12-10
C00756,Almacenes Fénix SRL,Construcción,Villahermosa,TAB,MX,Estándar,2023-06-29
C00757,Servicios Integral SAS,Electrónica,Aguascalientes,AGS,MX,Estándar,2024-06-15
C00758,Industrias Express SA de CV,Manufactura,León,GTO,MX,Básico,2024-04-21
C00759,Logística Pacífico SA de CV,Automotriz,Querétaro,QRO,MX,Básico,2024-02-29
C00760,Distribuidora Sigma SRL,Manufactura,Tijuana,BCN,MX,Básico,2023-01-24
C00761,Servicios Azteca SA de CV,Automotriz,Villahermosa,TAB,MX,Básico,2026-01-31
C00762,Comercializadora Express SRL,Automotriz,Culiacán,SIN,MX,Premium,2023-03-01
C00763,Grupo Integral SAS,Alimentos,Tampico,TAM,MX,Estándar,2025-08-29
C00764,Almacenes Pacífico SA de CV,E-commerce,Morelia,MICH,MX,Estándar,2024-11-17
C00765,Grupo Express SRL,Automotriz,Aguascalientes,AGS,MX,Básico,2026-01-02
C00766,Grupo Oriente SAS,Alimentos,Puebla,PUE,MX,Estándar,2024-07-28
C00767,Transportes Sigma SRL,Retail,Chihuahua,CHH,MX,Básico,2024-01-19
C00768,Distribuidora Oriente SAS,E-commerce,Monterrey,NL,MX,Básico,2025-10-14
C00769,Transportes Oriente SA de CV,Farmacéutica,San Luis Potosí,SLP,MX,Premium,2023-12-25
C00770,Grupo Centro SAPI,Farmacéutica,Cancún,ROO,MX,Básico,2025-11-02
C00771,Industrias Oriente SAPI,Manufactura,Tampico,TAM,MX,Premium,2025-12-08
C00772,Distribuidora Azteca SAS,Construcción,Villahermosa,TAB,MX,Estándar,2023-09-29
C00773,Grupo Sigma SA de CV,Manufactura,Villahermosa,TAB,MX,Básico,2023-08-26
C00774,Industrias Azteca SRL,Farmacéutica,Guadalajara,JAL,MX,Básico,2023-07-31
C00775,Industrias Global SRL,Electrónica,Tijuana,BCN,MX,Estándar,2024-08-09
C00776,Comercializadora Sigma SA de CV,Retail,Toluca,MEX,MX,Premium,2023-11-02
C00777,Transportes Express SRL,Automotriz,Morelia,MICH,MX,Básico,2025-11-18
C00778,Comercializadora Del Norte SRL,Automotriz,San Luis Potosí,SLP,MX,Estándar,2024-05-16
C00779,Grupo Centro SA de CV,Manufactura,Guadalajara,JAL,MX,Estándar,2023-09-24
C00780,Logística Integral SAS,Automotriz,Monterrey,NL,MX,Básico,2025-05-23
C00781,Transportes Centro SAPI,Manufactura,Tijuana,BCN,MX,Premium,2025-12-28
C00782,Almacenes Sigma SAS,Electrónica,Cancún,ROO,MX,Básico,2023-07-19
C00783,Industrias Oriente SAS,Alimentos,Mérida,YUC,MX,Estándar,2023-10-22
C00784,Almacenes Centro SA de CV,Manufactura,Aguascalientes,AGS,MX,Estándar,2024-10-27
C00785,Almacenes Integral SRL,Automotriz,Veracruz,VER,MX,Estándar,2025-09-07
C00786,Transportes Pacífico SA de CV,Automotriz,Puebla,PUE,MX,Estándar,2025-11-06
C00787,Almacenes Pacífico SAS,Farmacéutica,Monterrey,NL,MX,Estándar,2024-09-10
C00788,Almacenes Pacífico SA de CV,Automotriz,Morelia,MICH,MX,Básico,2023-11-22
C00789,Logística Fénix SRL,Farmacéutica,Culiacán,SIN,MX,Básico,2025-06-01
C00790,Transportes Fénix SAS,Automotriz,Monterrey,NL,MX,Estándar,2025-09-23
C00791,Industrias Pacífico SA de CV,Manufactura,Cancún,ROO,MX,Estándar,2023-12-27
C00792,Almacenes Azteca SA de CV,Farmacéutica,Chihuahua,CHH,MX,Premium,2024-11-01
C00793,Comercializadora Integral SAS,E-commerce,Culiacán,SIN,MX,Estándar,2023-01-01
C00794,Distribuidora Express SRL,E-commerce,Culiacán,SIN,MX,Estándar,2025-07-04
C00795,Servicios Del Norte SA de CV,Construcción,San Luis Potosí,SLP,MX,Premium,2025-06-09
C00796,Servicios Global SA de CV,Retail,San Luis Potosí,SLP,MX,Estándar,2023-05-08
C00797,Industrias Azteca SAPI,Construcción,Veracruz,VER,MX,Estándar,2023-08-13
C00798,Logística Pacífico SAS,Construcción,Chihuahua,CHH,MX,Estándar,2024-10-13
C00799,Comercializadora Express SAS,Automotriz,León,GTO,MX,Premium,2025-08-30
C00800,Comercializadora Integral SA de CV,Manufactura,Puebla,PUE,MX,Estándar,2024-08-13
C00801,Logística Integral SA de CV,Alimentos,Puebla,PUE,MX,Estándar,2025-09-23
C00802,Logística Fénix SAPI,Electrónica,Hermosillo,SON,MX,Estándar,2025-07-22
C00803,Logística Oriente SAPI,Alimentos,Morelia,MICH,MX,Estándar,2025-07-10
C00804,Distribuidora Global SRL,Construcción,CDMX,CDMX,MX,Premium,2025-10-17
C00805,Grupo Azteca SAS,Automotriz,Culiacán,SIN,MX,Básico,2025-01-21
C00806,Comercializadora Global SRL,Electrónica,Tampico,TAM,MX,Estándar,2023-06-13
C00807,Distribuidora Centro SA de CV,E-commerce,Villahermosa,TAB,MX,Estándar,2023-07-01
C00808,Grupo Centro SAS,Electrónica,Aguascalientes,AGS,MX,Estándar,2025-12-31
C00809,Servicios Sigma SRL,Alimentos,Aguascalientes,AGS,MX,Básico,2025-05-12
C00810,Grupo Centro SAPI,Retail,San Luis Potosí,SLP,MX,Estándar,2024-06-17
C00811,Industrias Centro SA de CV,Alimentos,San Luis Potosí,SLP,MX,Estándar,2023-02-25
C00812,Comercializadora Fénix SRL,E-commerce,Toluca,MEX,MX,Premium,2024-05-31
C00813,Comercializadora Fénix SAPI,Electrónica,CDMX,CDMX,MX,Estándar,2023-08-17
C00814,Distribuidora Centro SAPI,Retail,León,GTO,MX,Básico,2024-06-19
C00815,Comercializadora Centro SAS,Construcción,Monterrey,NL,MX,Básico,2023-10-25
C00816,Distribuidora Fénix SRL,Retail,Cancún,ROO,MX,Estándar,2023-12-09
C00817,Comercializadora Centro SAS,Electrónica,Querétaro,QRO,MX,Básico,2023-04-18
C00818,Logística Pacífico SAS,E-commerce,Morelia,MICH,MX,Básico,2024-04-23
C00819,Industrias Centro SAS,Automotriz,Hermosillo,SON,MX,Premium,2023-01-25
C00820,Servicios Pacífico SRL,Automotriz,Guadalajara,JAL,MX,Básico,2023-07-19
C00821,Logística Centro SAPI,Farmacéutica,Querétaro,QRO,MX,Estándar,2024-06-06
C00822,Grupo Azteca SA de CV,Retail,León,GTO,MX,Estándar,2024-10-03
C00823,Almacenes Oriente SAPI,E-commerce,Villahermosa,TAB,MX,Básico,2023-08-01
C00824,Transportes Azteca SAPI,Manufactura,Guadalajara,JAL,MX,Estándar,2023-02-18
C00825,Comercializadora Pacífico SAPI,Manufactura,Querétaro,QRO,MX,Estándar,2023-06-26
C00826,Almacenes Del Norte SAS,E-commerce,Toluca,MEX,MX,Estándar,2024-08-26
C00827,Comercializadora Del Norte SRL,Retail,Aguascalientes,AGS,MX,Estándar,2024-06-11
C00828,Industrias Sigma SAPI,Electrónica,Aguascalientes,AGS,MX,Básico,2023-05-04
C00829,Comercializadora Centro SA de CV,Alimentos,Tijuana,BCN,MX,Estándar,2025-03-15
C00830,Transportes Centro SRL,Manufactura,Hermosillo,SON,MX,Básico,2024-03-23
C00831,Almacenes Azteca SAS,Alimentos,Monterrey,NL,MX,Estándar,2024-05-28
C00832,Logística Sigma SAPI,Automotriz,CDMX,CDMX,MX,Premium,2023-03-19
C00833,Almacenes Centro SAS,Construcción,Culiacán,SIN,MX,Premium,2023-01-08
C00834,Distribuidora Azteca SAS,Electrónica,Monterrey,NL,MX,Básico,2026-01-11
C00835,Servicios Sigma SAS,Retail,Morelia,MICH,MX,Estándar,2025-01-05
C00836,Servicios Del Norte SAS,E-commerce,Monterrey,NL,MX,Estándar,2025-01-18
C00837,Logística Express SRL,Construcción,León,GTO,MX,Premium,2023-03-22
C00838,Transportes Centro SAPI,Alimentos,Veracruz,VER,MX,Básico,2025-09-23
C00839,Almacenes Pacífico SA de CV,E-commerce,CDMX,CDMX,MX,Estándar,2024-05-03
C00840,Grupo Oriente SA de CV,Automotriz,Cancún,ROO,MX,Estándar,2023-02-03
C00841,Transportes Express SAS,Alimentos,Guadalajara,JAL,MX,Estándar,2025-04-10
C00842,Grupo Integral SAS,Retail,Mérida,YUC,MX,Estándar,2023-05-28
C00843,Comercializadora Azteca SAPI,Retail,Guadalajara,JAL,MX,Premium,2024-05-12
C00844,Comercializadora Fénix SA de CV,Manufactura,Querétaro,QRO,MX,Básico,2025-07-23
C00845,Distribuidora Pacífico SRL,Construcción,Mérida,YUC,MX,Básico,2023-05-10
C00846,Comercializadora Oriente SAPI,Retail,Culiacán,SIN,MX,Estándar,2026-01-22
C00847,Transportes Sigma SAPI,Construcción,Aguascalientes,AGS,MX,Básico,2023-05-10
C00848,Almacenes Express SA de CV,Alimentos,Veracruz,VER,MX,Básico,2023-12-04
C00849,Grupo Centro SA de CV,Retail,Chihuahua,CHH,MX,Básico,2023-11-20
C00850,Logística Centro SAPI,Farmacéutica,Monterrey,NL,MX,Básico,2024-08-04
C00851,Almacenes Pacífico SAPI,Alimentos,Toluca,MEX,MX,Estándar,2025-12-07
C00852,Almacenes Fénix SA de CV,E-commerce,Guadalajara,JAL,MX,Básico,2024-01-04
C00853,Distribuidora Del Norte SA de CV,Automotriz,CDMX,CDMX,MX,Premium,2024-04-27
C00854,Distribuidora Centro SAPI,E-commerce,Morelia,MICH,MX,Básico,2025-11-05
C00855,Almacenes Centro SAPI,Alimentos,Querétaro,QRO,MX,Estándar,2023-11-02
C00856,Servicios Sigma SAPI,Construcción,Guadalajara,JAL,MX,Básico,2023-04-21
C00857,Transportes Azteca SAPI,Alimentos,Cancún,ROO,MX,Estándar,2023-03-30
C00858,Transportes Del Norte SAPI,Electrónica,Tampico,TAM,MX,Estándar,2025-11-20
C00859,Distribuidora Oriente SAPI,Manufactura,Aguascalientes,AGS,MX,Básico,2025-05-08
C00860,Logística Express SAS,Farmacéutica,Querétaro,QRO,MX,Básico,2024-04-30
C00861,Grupo Pacífico SAPI,Farmacéutica,Culiacán,SIN,MX,Premium,2025-09-19
C00862,Logística Oriente SAPI,Electrónica,Cancún,ROO,MX,Estándar,2023-12-31
C00863,Distribuidora Oriente SAPI,Retail,Veracruz,VER,MX,Estándar,2024-07-06
C00864,Comercializadora Del Norte SAS,Electrónica,Guadalajara,JAL,MX,Estándar,2024-07-28
C00865,Industrias Fénix SAPI,Alimentos,Aguascalientes,AGS,MX,Estándar,2024-03-26
C00866,Transportes Pacífico SAS,Farmacéutica,Morelia,MICH,MX,Estándar,2024-04-15
C00867,Grupo Pacífico SAPI,Farmacéutica,Cancún,ROO,MX,Básico,2024-07-25
C00868,Comercializadora Fénix SA de CV,Construcción,Culiacán,SIN,MX,Premium,2024-03-31
C00869,Grupo Pacífico SAS,Electrónica,Guadalajara,JAL,MX,Premium,2025-08-21
C00870,Almacenes Express SA de CV,Retail,Querétaro,QRO,MX,Estándar,2025-07-15
C00871,Comercializadora Oriente SRL,Farmacéutica,Hermosillo,SON,MX,Estándar,2024-03-22
C00872,Almacenes Sigma SAPI,Electrónica,Monterrey,NL,MX,Premium,2023-02-02
C00873,Almacenes Centro SAPI,Construcción,Culiacán,SIN,MX,Básico,2023-02-19
C00874,Grupo Del Norte SAS,Automotriz,Veracruz,VER,MX,Estándar,2025-08-08
C00875,Industrias Fénix SAPI,Manufactura,San Luis Potosí,SLP,MX,Estándar,2025-05-22
C00876,Servicios Azteca SA de CV,Construcción,Aguascalientes,AGS,MX,Estándar,2023-04-23
C00877,Servicios Integral SA de CV,Farmacéutica,Guadalajara,JAL,MX,Básico,2025-01-18
C00878,Transportes Centro SAPI,Farmacéutica,Aguascalientes,AGS,MX,Básico,2024-05-03
C00879,Logística Sigma SA de CV,Manufactura,Toluca,MEX,MX,Estándar,2025-10-28
C00880,Transportes Centro SRL,Electrónica,Cancún,ROO,MX,Estándar,2025-09-22
C00881,Almacenes Del Norte SA de CV,Construcción,Monterrey,NL,MX,Premium,2024-01-21
C00882,Transportes Integral SRL,Manufactura,San Luis Potosí,SLP,MX,Estándar,2023-06-07
C00883,Distribuidora Global SA de CV,E-commerce,Tampico,TAM,MX,Estándar,2023-11-05
C00884,Almacenes Oriente SAS,Electrónica,Morelia,MICH,MX,Estándar,2023-09-28
C00885,Distribuidora Del Norte SA de CV,Farmacéutica,CDMX,CDMX,MX,Premium,2024-08-20
C00886,Logística Fénix SRL,Automotriz,Villahermosa,TAB,MX,Estándar,2024-11-18
C00887,Almacenes Centro SRL,Alimentos,Villahermosa,TAB,MX,Premium,2026-01-28
